Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateNormals,Magic Number,The method contains a magic number: 2,148
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateNormals,Magic Number,The method contains a magic number: 3,148
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateNormals,Magic Number,The method contains a magic number: 2,148
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateNormals,Magic Number,The method contains a magic number: 2,148
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateNormals,Magic Number,The method contains a magic number: 2,148
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateNormals,Magic Number,The method contains a magic number: 2,148
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateNormals,Magic Number,The method contains a magic number: 2,148
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateNormals,Magic Number,The method contains a magic number: 2,148
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateNormals,Magic Number,The method contains a magic number: 2,148
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateNormals,Magic Number,The method contains a magic number: 2,148
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateNormals,Magic Number,The method contains a magic number: 2,148
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateNormals,Magic Number,The method contains a magic number: 3,148
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateNormals,Magic Number,The method contains a magic number: 2,148
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateNormals,Magic Number,The method contains a magic number: 2,148
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateTangents,Long Parameter List,The method has 5 parameters. ,240
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateTangents,Magic Number,The method contains a magic number: 3,240
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateTangents,Magic Number,The method contains a magic number: 4,240
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateTangents,Magic Number,The method contains a magic number: 3,240
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateTangents,Magic Number,The method contains a magic number: 3,240
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateTangents,Magic Number,The method contains a magic number: 3,240
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateTangents,Magic Number,The method contains a magic number: 2,240
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateTangents,Magic Number,The method contains a magic number: 3,240
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateTangents,Magic Number,The method contains a magic number: 2,240
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateTangents,Magic Number,The method contains a magic number: 2,240
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateTangents,Magic Number,The method contains a magic number: 2,240
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateTangents,Magic Number,The method contains a magic number: 2,240
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateTangents,Magic Number,The method contains a magic number: 2,240
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateTangents,Magic Number,The method contains a magic number: 2,240
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateTangents,Magic Number,The method contains a magic number: 2,240
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateTangents,Magic Number,The method contains a magic number: 2,240
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateTangents,Magic Number,The method contains a magic number: 2,240
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateTangents,Magic Number,The method contains a magic number: 2,240
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateTangents,Magic Number,The method contains a magic number: 2,240
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateTangents,Magic Number,The method contains a magic number: 2,240
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateTangents,Magic Number,The method contains a magic number: 2,240
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateTangents,Magic Number,The method contains a magic number: 3,240
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateTangents,Magic Number,The method contains a magic number: 2,240
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateTangents,Magic Number,The method contains a magic number: 2,240
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateTangents,Magic Number,The method contains a magic number: 2,240
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateTangents,Magic Number,The method contains a magic number: 4,240
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateTangents,Magic Number,The method contains a magic number: 2,240
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateTangents,Magic Number,The method contains a magic number: 3,240
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,toWireframe,Complex Conditional,The conditional expression x == ox && y == oy && z == oz is complex.,387
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,toWireframe,Complex Method,Cyclomatic complexity of the method is 12,387
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,toWireframe,Magic Number,The method contains a magic number: 3,387
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,toWireframe,Magic Number,The method contains a magic number: 2,387
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,toWireframe,Magic Number,The method contains a magic number: 3,387
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,toWireframe,Magic Number,The method contains a magic number: 3,387
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,toWireframe,Magic Number,The method contains a magic number: 2,387
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,toWireframe,Magic Number,The method contains a magic number: 3,387
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,toWireframe,Magic Number,The method contains a magic number: 3,387
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,toWireframe,Magic Number,The method contains a magic number: 3,387
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,toWireframe,Magic Number,The method contains a magic number: 3,387
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,toWireframe,Magic Number,The method contains a magic number: 3,387
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,toWireframe,Magic Number,The method contains a magic number: 3,387
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,toWireframe,Magic Number,The method contains a magic number: 3,387
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,toWireframe,Magic Number,The method contains a magic number: 2,387
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,toWireframe,Magic Number,The method contains a magic number: 3,387
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,toWireframe,Magic Number,The method contains a magic number: 3,387
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,toWireframe,Magic Number,The method contains a magic number: 3,387
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,toWireframe,Magic Number,The method contains a magic number: 2,387
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,toWireframe,Magic Number,The method contains a magic number: 3,387
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,toWireframe,Magic Number,The method contains a magic number: 3,387
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,toWireframe,Magic Number,The method contains a magic number: 3,387
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,toWireframe,Magic Number,The method contains a magic number: 2,387
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,toWireframe,Magic Number,The method contains a magic number: 3,387
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,toWireframe,Magic Number,The method contains a magic number: 3,387
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,toWireframe,Magic Number,The method contains a magic number: 3,387
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,toWireframe,Magic Number,The method contains a magic number: 2,387
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,toWireframe,Magic Number,The method contains a magic number: 3,387
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,toWireframe,Magic Number,The method contains a magic number: 3,387
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,toWireframe,Magic Number,The method contains a magic number: 2,387
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,toWireframe,Magic Number,The method contains a magic number: 3,387
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,toWireframe,Magic Number,The method contains a magic number: 3,387
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,toWireframe,Magic Number,The method contains a magic number: 3,387
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,toWireframe,Magic Number,The method contains a magic number: 2,387
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,toWireframe,Magic Number,The method contains a magic number: 3,387
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,toWireframe,Magic Number,The method contains a magic number: 3,387
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,toWireframe,Magic Number,The method contains a magic number: 3,387
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,toWireframe,Magic Number,The method contains a magic number: 2,387
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,toWireframe,Magic Number,The method contains a magic number: 3,387
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,toWireframe,Magic Number,The method contains a magic number: 3,387
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,toWireframe,Magic Number,The method contains a magic number: 3,387
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,toWireframe,Magic Number,The method contains a magic number: 2,387
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,toWireframe,Magic Number,The method contains a magic number: 3,387
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,toWireframe,Magic Number,The method contains a magic number: 3,387
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCrosshairs,Magic Number,The method contains a magic number: 3,478
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCrosshairs,Magic Number,The method contains a magic number: 2,497
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCrosshairs,Magic Number,The method contains a magic number: 2,497
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCrosshairs,Magic Number,The method contains a magic number: 3,497
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCrosshairs,Magic Number,The method contains a magic number: 4,497
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCrosshairs,Magic Number,The method contains a magic number: 5,497
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateWireCuboid,Magic Number,The method contains a magic number: 3,524
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateWireCuboid,Magic Number,The method contains a magic number: 2,543
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateWireCuboid,Magic Number,The method contains a magic number: 4,543
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateWireCuboid,Magic Number,The method contains a magic number: 5,543
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateWireCuboid,Magic Number,The method contains a magic number: 5,543
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateWireCuboid,Magic Number,The method contains a magic number: 6,543
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateWireCuboid,Magic Number,The method contains a magic number: 6,543
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateWireCuboid,Magic Number,The method contains a magic number: 7,543
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateWireCuboid,Magic Number,The method contains a magic number: 7,543
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateWireCuboid,Magic Number,The method contains a magic number: 4,543
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateWireCuboid,Magic Number,The method contains a magic number: 2,543
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateWireCuboid,Magic Number,The method contains a magic number: 2,543
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateWireCuboid,Magic Number,The method contains a magic number: 3,543
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateWireCuboid,Magic Number,The method contains a magic number: 3,543
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateWireCuboid,Magic Number,The method contains a magic number: 6,543
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateWireCuboid,Magic Number,The method contains a magic number: 2,543
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateWireCuboid,Magic Number,The method contains a magic number: 7,543
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateWireCuboid,Magic Number,The method contains a magic number: 3,543
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateWireCuboid,Magic Number,The method contains a magic number: 4,543
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateWireCuboid,Magic Number,The method contains a magic number: 5,543
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generatePlane,Magic Number,The method contains a magic number: 3,587
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generatePlane,Magic Number,The method contains a magic number: 3,587
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generatePlane,Magic Number,The method contains a magic number: 2,587
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generatePlane,Magic Number,The method contains a magic number: 2,587
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generatePlane,Long Parameter List,The method has 5 parameters. ,614
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generatePlane,Magic Number,The method contains a magic number: 2,614
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generatePlane,Magic Number,The method contains a magic number: 3,614
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generatePlane,Magic Number,The method contains a magic number: 2,614
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generatePlane,Magic Number,The method contains a magic number: 3,614
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCuboid,Magic Number,The method contains a magic number: 3,654
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCuboid,Magic Number,The method contains a magic number: 3,654
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCuboid,Magic Number,The method contains a magic number: 2,654
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCuboid,Magic Number,The method contains a magic number: 2,654
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCuboid,Long Parameter List,The method has 5 parameters. ,681
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCuboid,Magic Number,The method contains a magic number: 2,681
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCuboid,Magic Number,The method contains a magic number: 2,681
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCuboid,Magic Number,The method contains a magic number: 3,681
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCuboid,Magic Number,The method contains a magic number: 2,681
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCuboid,Magic Number,The method contains a magic number: 4,681
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCuboid,Magic Number,The method contains a magic number: 6,681
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCuboid,Magic Number,The method contains a magic number: 5,681
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCuboid,Magic Number,The method contains a magic number: 4,681
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCuboid,Magic Number,The method contains a magic number: 7,681
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCuboid,Magic Number,The method contains a magic number: 6,681
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCuboid,Magic Number,The method contains a magic number: 8,681
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCuboid,Magic Number,The method contains a magic number: 10,681
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCuboid,Magic Number,The method contains a magic number: 9,681
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCuboid,Magic Number,The method contains a magic number: 8,681
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCuboid,Magic Number,The method contains a magic number: 11,681
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCuboid,Magic Number,The method contains a magic number: 10,681
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCuboid,Magic Number,The method contains a magic number: 12,681
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCuboid,Magic Number,The method contains a magic number: 14,681
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCuboid,Magic Number,The method contains a magic number: 13,681
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCuboid,Magic Number,The method contains a magic number: 12,681
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCuboid,Magic Number,The method contains a magic number: 15,681
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCuboid,Magic Number,The method contains a magic number: 14,681
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCuboid,Magic Number,The method contains a magic number: 16,681
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCuboid,Magic Number,The method contains a magic number: 18,681
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCuboid,Magic Number,The method contains a magic number: 17,681
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCuboid,Magic Number,The method contains a magic number: 16,681
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCuboid,Magic Number,The method contains a magic number: 19,681
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCuboid,Magic Number,The method contains a magic number: 18,681
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCuboid,Magic Number,The method contains a magic number: 20,681
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCuboid,Magic Number,The method contains a magic number: 22,681
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCuboid,Magic Number,The method contains a magic number: 21,681
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCuboid,Magic Number,The method contains a magic number: 20,681
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCuboid,Magic Number,The method contains a magic number: 23,681
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCuboid,Magic Number,The method contains a magic number: 22,681
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateSphere,Magic Number,The method contains a magic number: 3,803
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateSphere,Magic Number,The method contains a magic number: 3,803
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateSphere,Complex Method,Cyclomatic complexity of the method is 8,826
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateSphere,Long Statement,The length of the statement "triangles.addAll(Arrays.asList(new Triangle(v0`v1`v2)`new Triangle(v0`v2`v3)`new Triangle(v0`v3`v4)`new Triangle(v0`v4`v1)`new Triangle(v1`v5`v2)`new Triangle(v2`v5`v3)`new Triangle(v3`v5`v4)`new Triangle(v4`v5`v1)));" is 217.,826
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateSphere,Magic Number,The method contains a magic number: 3,826
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCylinder,Magic Number,The method contains a magic number: 3,908
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCylinder,Magic Number,The method contains a magic number: 3,908
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCylinder,Long Parameter List,The method has 5 parameters. ,932
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCylinder,Magic Number,The method contains a magic number: 2,932
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCylinder,Magic Number,The method contains a magic number: 360,932
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCylinder,Magic Number,The method contains a magic number: 15,932
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCylinder,Magic Number,The method contains a magic number: 4,932
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCylinder,Magic Number,The method contains a magic number: 2,932
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCylinder,Magic Number,The method contains a magic number: 4,932
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCylinder,Magic Number,The method contains a magic number: 2,932
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCylinder,Magic Number,The method contains a magic number: 2,932
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCylinder,Magic Number,The method contains a magic number: 3,932
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCylinder,Magic Number,The method contains a magic number: 2,932
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCylinder,Magic Number,The method contains a magic number: 3,932
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCylinder,Magic Number,The method contains a magic number: 3,932
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCylinder,Magic Number,The method contains a magic number: 2,932
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCone,Magic Number,The method contains a magic number: 3,992
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCone,Magic Number,The method contains a magic number: 3,992
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCone,Long Parameter List,The method has 5 parameters. ,1016
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCone,Long Statement,The length of the statement "final Vector3f nextBN=new Vector3f(nextB.getX() / radiusSquared`halfHeight - nextB.getY()`nextB.getZ() / radiusSquared).normalize();" is 132.,1016
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCone,Magic Number,The method contains a magic number: 2,1016
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCone,Magic Number,The method contains a magic number: 360,1016
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCone,Magic Number,The method contains a magic number: 15,1016
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCone,Magic Number,The method contains a magic number: 4,1016
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCone,Magic Number,The method contains a magic number: 3,1016
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCone,Magic Number,The method contains a magic number: 3,1016
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCone,Magic Number,The method contains a magic number: 2,1016
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCone,Magic Number,The method contains a magic number: 2,1016
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCapsule,Magic Number,The method contains a magic number: 3,1076
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCapsule,Magic Number,The method contains a magic number: 3,1076
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCapsule,Complex Method,Cyclomatic complexity of the method is 8,1100
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCapsule,Long Parameter List,The method has 5 parameters. ,1100
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCapsule,Long Statement,The length of the statement "final Vector3f p=new Vector3f(radius * sinPhi * TrigMath.sin(radTheta)`radius * TrigMath.cos(radPhi)`radius * sinPhi * TrigMath.cos(radTheta));" is 143.,1100
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCapsule,Long Statement,The length of the statement "final Vector3f p=new Vector3f(radius * sinPhi * TrigMath.sin(radTheta)`-radius * TrigMath.cos(radPhi)`radius * sinPhi * TrigMath.cos(radTheta));" is 144.,1100
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCapsule,Long Statement,The length of the statement "final int i3=computeIndex(phiIncrement`phi - phiIncrement`thetaSections`thetaIncrement`theta + thetaIncrement) + bottomIndexOffset;" is 131.,1100
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCapsule,Magic Number,The method contains a magic number: 2,1100
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCapsule,Magic Number,The method contains a magic number: 30,1100
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCapsule,Magic Number,The method contains a magic number: 10,1100
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCapsule,Magic Number,The method contains a magic number: 360,1100
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCapsule,Magic Number,The method contains a magic number: 90,1100
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCapsule,Magic Number,The method contains a magic number: 90,1100
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCapsule,Magic Number,The method contains a magic number: 2,1100
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCapsule,Magic Number,The method contains a magic number: 360,1100
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCapsule,Magic Number,The method contains a magic number: 3,1100
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCapsule,Magic Number,The method contains a magic number: 90,1100
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCapsule,Magic Number,The method contains a magic number: 2,1100
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCapsule,Magic Number,The method contains a magic number: 360,1100
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCapsule,Magic Number,The method contains a magic number: 2,1100
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCapsule,Magic Number,The method contains a magic number: 360,1100
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCapsule,Magic Number,The method contains a magic number: 2,1100
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCapsule,Magic Number,The method contains a magic number: 90,1100
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCapsule,Magic Number,The method contains a magic number: 90,1100
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCapsule,Magic Number,The method contains a magic number: 90,1100
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,generateCapsule,Magic Number,The method contains a magic number: 90,1100
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,computeIndex,Long Parameter List,The method has 5 parameters. ,1192
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,computeIndex,Magic Number,The method contains a magic number: 360,1192
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,getCommonEdge,Complex Method,Cyclomatic complexity of the method is 11,1199
Flow_Caustic,com.flowpowered.caustic.api.util,MeshGenerator,getCommonEdge,Long Parameter List,The method has 6 parameters. ,1199
